ATTRIBUTES:

Attribute #1:C:\Metrics\ics\projects\6.2600J_S25\buonato_NOT.ics
Attribute #2:Test
Attribute #3:dev1
Attribute #4:PASSED
SETUP:NOT  04/18/2025  11:02:41
DATE:04/18/2025
TIME:11:02:41

CONDITIONS:

ID:	VDD	
UNIT:	SMU4	
MODE: STEP	
START:	10	
STOP:	4	
PNTS:	4	
STEP:	-2

ID:	I0P	
UNIT:	SMU1	
MODE: SWEEP	
START:	10	
STOP:	3	
PNTS:	36	
STEP:	-0.2

ID:	VSS	
UNIT:	SMU2	
START:	0	
STOP:	1	
PNTS:	1	
	STEP:	0

ID:	OUT	
UNIT:	SMU3	
MODE: CONST	
VALUE:	0

DATA:  NOT  04/18/2025  11:02:41

VI0P	II0P	II0P2	II0P3	II0P4	IVSS	IVSS2	IVSS3	IVSS4	VOUT	VOUT2	VOUT3	VOUT4	VVDD	VVDD2	VVDD3	VVDD4	IVDD	IVDD2	IVDD3	IVDD4
1.00000000E+001	2.01150000E-009	1.77490000E-009	1.66490000E-009	1.56600000E-009	-5.13190000E-005	-4.09200000E-005	-3.06200000E-005	-2.03800000E-005	1.44000000E-001	1.42000000E-001	1.21000000E-001	8.59990000E-002	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	5.12990000E-005	4.08850000E-005	3.05900000E-005	2.03600000E-005
9.80000000E+000	1.19600000E-009	9.93450000E-010	9.08640000E-010	9.21070000E-010	-5.10790000E-005	-4.05700000E-005	-3.02090000E-005	-2.00700000E-005	1.90000000E-001	2.10000000E-001	1.98000000E-001	1.45000000E-001	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	5.10790000E-005	4.05650000E-005	3.02050000E-005	2.00700000E-005
9.60000000E+000	6.62200000E-010	5.69060000E-010	4.95500000E-010	4.84450000E-010	-5.06040000E-005	-3.98100000E-005	-2.94300000E-005	-1.94750000E-005	2.82990000E-001	3.55000000E-001	3.47990000E-001	2.59000000E-001	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	5.06040000E-005	3.98050000E-005	2.94250000E-005	1.94800000E-005
9.40000000E+000	1.53800000E-010	2.24900000E-010	2.28750000E-010	2.34590000E-010	-4.96190000E-005	-3.77350000E-005	-2.73050000E-005	-1.79890000E-005	4.68990000E-001	7.50980000E-001	7.52990000E-001	5.44980000E-001	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	4.96300000E-005	3.77500000E-005	2.73100000E-005	1.79800000E-005
9.20000000E+000	1.54700000E-010	1.14850000E-010	1.30850000E-010	1.41650000E-010	-4.69700000E-005	-2.96350000E-005	-2.02600000E-005	-1.41950000E-005	9.79980000E-001	2.30100000E+000	2.09900000E+000	1.27900000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	4.69800000E-005	2.96640000E-005	2.02650000E-005	1.41500000E-005
9.00000000E+000	4.57500000E-011	3.34010000E-011	5.08500000E-011	4.95000000E-012	-3.29450000E-005	-1.41300000E-005	-9.71790000E-006	-7.82870000E-006	3.67300000E+000	5.28590000E+000	4.14400000E+000	2.50000000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	3.30540000E-005	1.40500000E-005	9.60100000E-006	7.83990000E-006
8.80000000E+000	3.52000000E-011	5.83000000E-011	7.13000000E-011	7.20000000E-012	-1.56400000E-005	-6.50790000E-006	-4.33250000E-006	-3.73340000E-006	7.00390000E+000	6.74490000E+000	5.16700000E+000	3.28490000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.55890000E-005	6.52600000E-006	4.35090000E-006	3.71900000E-006
8.60000000E+000	4.57500000E-011	3.36990000E-011	-1.59990000E-012	4.64000000E-011	-7.23550000E-006	-3.01700000E-006	-2.09000000E-006	-1.73300000E-006	8.60890000E+000	7.41600000E+000	5.60180000E+000	3.66300000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	7.22590000E-006	3.01250000E-006	2.06190000E-006	1.75350000E-006
8.40000000E+000	4.36010000E-011	3.42000000E-011	3.80990000E-011	-2.14990000E-012	-3.32400000E-006	-1.40950000E-006	-9.00240000E-007	-7.97040000E-007	9.35990000E+000	7.72900000E+000	5.82590000E+000	3.84590000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	3.33600000E-006	1.41550000E-006	9.06290000E-007	7.99070000E-007
8.20000000E+000	-1.11500000E-011	-1.82500000E-011	-1.59000000E-011	-1.35000000E-012	-1.58350000E-006	-6.63100000E-007	-4.21600000E-007	-3.60150000E-007	9.69380000E+000	7.87380000E+000	5.91600000E+000	3.92900000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.58150000E-006	6.58330000E-007	4.21440000E-007	3.63100000E-007
8.00000000E+000	3.91490000E-011	3.21010000E-011	8.10020000E-012	2.54990000E-011	-7.18340000E-007	-2.90690000E-007	-1.86740000E-007	-1.68450000E-007	9.86080000E+000	7.94380000E+000	5.96290000E+000	3.96590000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	7.37780000E-007	2.90850000E-007	1.90150000E-007	1.71150000E-007
7.80000000E+000	-7.89990000E-012	-1.87000000E-011	1.83500000E-011	-2.54500000E-011	-3.32740000E-007	-1.27900000E-007	-8.82460000E-008	-7.78960000E-008	9.93510000E+000	7.97580000E+000	5.98290000E+000	3.98400000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	3.31740000E-007	1.30550000E-007	8.83850000E-008	8.01080000E-008
7.60000000E+000	4.99990000E-013	-9.50020000E-013	-1.87000000E-011	-6.24990000E-012	-1.47050000E-007	-5.92040000E-008	-3.91550000E-008	-3.46950000E-008	9.97070000E+000	7.98780000E+000	5.99190000E+000	3.99190000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.47150000E-007	6.01500000E-008	3.93100000E-008	3.42500000E-008
7.40000000E+000	2.03500000E-011	2.18000000E-011	-2.00000000E-012	2.52500000E-011	-6.58400000E-008	-2.62750000E-008	-1.76050000E-008	-1.56050000E-008	9.98680000E+000	7.99490000E+000	5.99580000E+000	3.99600000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	6.76410000E-008	2.63600000E-008	1.78850000E-008	1.54250000E-008
7.20000000E+000	-1.18000000E-011	-1.42500000E-011	1.71000000E-011	-2.18500000E-011	-2.97500000E-008	-1.20450000E-008	-8.42780000E-009	-6.99670000E-009	9.99370000E+000	7.99780000E+000	5.99780000E+000	3.99690000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	2.98900000E-008	1.21600000E-008	8.50790000E-009	7.45790000E-009
