ATTRIBUTES:

Attribute #1:C:\Metrics\ics\projects\6.2600J_S25\buonato_NOT.ics
Attribute #2:Test
Attribute #3:dev1
Attribute #4:PASSED
SETUP:NOT  04/18/2025  12:11:03
DATE:04/18/2025
TIME:12:11:03

CONDITIONS:

ID:	VDD	
UNIT:	SMU4	
MODE: STEP	
START:	10	
STOP:	4	
PNTS:	4	
STEP:	-2

ID:	I0P	
UNIT:	SMU1	
MODE: SWEEP	
START:	10	
STOP:	0	
PNTS:	51	
STEP:	-0.2

ID:	VSS	
UNIT:	SMU2	
START:	0	
STOP:	1	
PNTS:	1	
	STEP:	0

ID:	OUT	
UNIT:	SMU3	
MODE: CONST	
VALUE:	0

DATA:  NOT  04/18/2025  12:11:03

VI0P	II0P	II0P2	II0P3	II0P4	IVSS	IVSS2	IVSS3	IVSS4	VOUT	VOUT2	VOUT3	VOUT4	VVDD	VVDD2	VVDD3	VVDD4	IVDD	IVDD2	IVDD3	IVDD4
7.40000000E+000	-5.19000000E-011	9.34980000E-012	5.30000000E-012	-6.35000000E-012	-1.97250000E-004	-1.19250000E-005	-6.35190000E-007	-2.70550000E-008	3.10000000E-001	7.51590000E+000	5.99680000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.97600000E-004	1.17850000E-005	6.35040000E-007	2.66700000E-008
7.20000000E+000	-6.55010000E-012	-6.11990000E-011	-4.45490000E-011	-7.54990000E-012	-1.87050000E-004	-1.13400000E-005	-5.92090000E-007	-2.66100000E-008	3.75990000E-001	7.56880000E+000	5.99680000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.86750000E-004	1.12850000E-005	5.76570000E-007	2.66550000E-008
7.00000000E+000	-6.45000000E-011	2.60000000E-012	4.00000000E-013	-1.53000000E-011	-1.76500000E-004	-1.04950000E-005	-6.14180000E-007	-2.99040000E-008	4.48990000E-001	7.60990000E+000	5.99780000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.76350000E-004	1.05850000E-005	6.22380000E-007	2.80000000E-008
6.80000000E+000	-3.50000000E-013	-4.89490000E-011	-5.43490000E-011	-2.33000000E-011	-1.68100000E-004	-9.94610000E-006	-5.89790000E-007	-3.13390000E-008	5.35000000E-001	7.64790000E+000	5.99680000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.68250000E-004	9.99820000E-006	5.83790000E-007	3.03150000E-008
6.60000000E+000	-6.69010000E-011	-3.56990000E-011	7.70000000E-012	-1.10000000E-011	-1.61050000E-004	-9.60100000E-006	-5.96400000E-007	-3.37600000E-008	6.21000000E-001	7.67800000E+000	5.99680000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.61100000E-004	9.53910000E-006	5.89000000E-007	3.38640000E-008
6.40000000E+000	-4.40000000E-012	-2.61000000E-011	-4.87500000E-011	-4.47010000E-011	-1.53500000E-004	-9.01010000E-006	-5.75700000E-007	-3.03810000E-008	7.26990000E-001	7.70480000E+000	5.99680000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.53650000E-004	9.05110000E-006	5.76980000E-007	3.18300000E-008
6.20000000E+000	-5.98990000E-011	-3.19000000E-011	6.99990000E-013	-6.65000000E-012	-1.47150000E-004	-8.72560000E-006	-5.78180000E-007	-3.21740000E-008	8.40000000E-001	7.72580000E+000	5.99780000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.46850000E-004	8.72510000E-006	5.79540000E-007	3.16650000E-008
6.00000000E+000	-1.45000000E-012	-3.12990000E-011	-6.12990000E-011	-4.90500000E-011	-1.41100000E-004	-8.40750000E-006	-5.82080000E-007	-3.08190000E-008	9.76990000E-001	7.74390000E+000	5.99780000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.41150000E-004	8.36280000E-006	5.87630000E-007	3.15790000E-008
5.80000000E+000	-4.80010000E-011	-2.74000000E-011	4.79990000E-012	8.20010000E-012	-1.35650000E-004	-7.93630000E-006	-5.42150000E-007	-3.18390000E-008	1.13700000E+000	7.76290000E+000	5.99780000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.35550000E-004	7.88920000E-006	5.37400000E-007	3.05700000E-008
5.60000000E+000	-1.91500000E-011	-4.72490000E-011	-5.79000000E-011	-4.92500000E-011	-1.30250000E-004	-7.64340000E-006	-5.46800000E-007	-3.44500000E-008	1.33000000E+000	7.77780000E+000	5.99680000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.30300000E-004	7.72160000E-006	5.48050000E-007	3.40750000E-008
