ATTRIBUTES:

Attribute #1:C:\Metrics\ics\projects\6.2600J_S25\buonato_UP_NOT.ics
Attribute #2:Test
Attribute #3:dev1
Attribute #4:PASSED
SETUP:NOT  04/18/2025  17:27:16
DATE:04/18/2025
TIME:17:27:16

CONDITIONS:

ID:	VDD	
UNIT:	SMU4	
MODE: STEP	
START:	1	
STOP:	5	
PNTS:	3	
STEP:	2

ID:	I0P	
UNIT:	SMU1	
MODE: SWEEP	
START:	0	
STOP:	5	
PNTS:	21	
STEP:	0.25

ID:	VSS	
UNIT:	SMU2	
START:	0	
STOP:	1	
PNTS:	1	
	STEP:	0

ID:	OUT	
UNIT:	SMU3	
MODE: CONST	
VALUE:	0

DATA:  NOT  04/18/2025  17:27:16

VI0P	II0P	II0P2	II0P3	IVSS	IVSS2	IVSS3	VOUT	VOUT2	VOUT3	VVDD	VVDD2	VVDD3	IVDD	IVDD2	IVDD3
3.75000000E+000	-2.67500000E-011	-2.79000000E-011	-1.73500000E-011	-4.91090000E-006	-1.20150000E-005	-1.43350000E-005	3.19000000E-001	1.33400000E+000	3.01290000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	4.90340000E-006	1.18350000E-005	1.42050000E-005
4.00000000E+000	3.33490000E-011	-1.97490000E-011	-1.61000000E-011	-5.58310000E-006	-1.51450000E-005	-2.19600000E-005	2.26000000E-001	8.96000000E-001	1.95500000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	5.57400000E-006	1.51400000E-005	2.19000000E-005
4.25000000E+000	-2.77500000E-011	1.39500000E-011	1.20500000E-011	-6.10300000E-006	-1.73450000E-005	-2.75000000E-005	1.53000000E-001	5.92990000E-001	1.18300000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	6.10250000E-006	1.73450000E-005	2.74450000E-005
4.50000000E+000	1.73500000E-011	2.40000000E-012	-1.46500000E-011	-6.45550000E-006	-1.87750000E-005	-3.06400000E-005	1.04000000E-001	3.94000000E-001	7.50000000E-001	1.00000000E+000	3.00000000E+000	5.00000000E+000	6.45030000E-006	1.87650000E-005	3.06050000E-005
4.75000000E+000	-9.00000000E-013	-1.61500000E-011	-5.45010000E-012	-6.69340000E-006	-1.97100000E-005	-3.24940000E-005	7.09990000E-002	2.65000000E-001	4.89990000E-001	1.00000000E+000	3.00000000E+000	5.00000000E+000	6.69250000E-006	1.97050000E-005	3.24840000E-005
5.00000000E+000	-1.27000000E-011	3.02000000E-011	3.02500000E-011	-6.84900000E-006	-2.03150000E-005	-3.36240000E-005	4.99990000E-002	1.80000000E-001	3.32000000E-001	1.00000000E+000	3.00000000E+000	5.00000000E+000	6.84450000E-006	2.03050000E-005	3.36240000E-005

TEST RESULTS:  NOT  04/18/2025  17:27:16


