ATTRIBUTES:

Attribute #1:C:\Metrics\ics\projects\6.2600J_S25\buonato_UP_NOT.ics
Attribute #2:Test
Attribute #3:dev1
Attribute #4:PASSED
SETUP:NOT  04/18/2025  17:21:01
DATE:04/18/2025
TIME:17:21:01

CONDITIONS:

ID:	VDD	
UNIT:	SMU4	
MODE: STEP	
START:	1	
STOP:	5	
PNTS:	3	
STEP:	2

ID:	I0P	
UNIT:	SMU1	
MODE: SWEEP	
START:	0	
STOP:	5	
PNTS:	21	
STEP:	0.25

ID:	VSS	
UNIT:	SMU2	
START:	0	
STOP:	1	
PNTS:	1	
	STEP:	0

ID:	OUT	
UNIT:	SMU3	
MODE: CONST	
VALUE:	0

DATA:  NOT  04/18/2025  17:21:01

VI0P	II0P	II0P2	II0P3	IVSS	IVSS2	IVSS3	VOUT	VOUT2	VOUT3	VVDD	VVDD2	VVDD3	IVDD	IVDD2	IVDD3
3.75000000E+000	-9.74990000E-012	-1.81000000E-011	-1.05000000E-010	-4.45490000E-011	-3.16400000E-010	-4.93630000E-007	9.98990000E-001	2.99790000E+000	4.93990000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	2.14500000E-011	1.93900000E-010	4.14850000E-007
4.00000000E+000	-2.01000000E-011	2.29500000E-011	-6.48010000E-011	4.44500000E-011	-2.20950000E-010	-1.94100000E-006	9.97990000E-001	2.99890000E+000	4.73390000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	6.82020000E-011	1.42100000E-010	1.89950000E-006
4.25000000E+000	6.31000000E-011	-3.22000000E-011	4.36010000E-011	-3.40000000E-012	-1.21050000E-010	-1.11500000E-006	9.98990000E-001	2.99890000E+000	4.86300000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	-1.56900000E-010	2.74990000E-010	1.17800000E-006
4.50000000E+000	-7.92010000E-011	7.10010000E-011	-8.76990000E-011	-1.55000000E-011	-1.13700000E-010	-1.62050000E-006	9.98990000E-001	2.99890000E+000	4.77780000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	2.19400000E-010	-4.96000000E-011	1.96950000E-006
4.75000000E+000	8.07000000E-011	-7.82490000E-011	7.02510000E-011	3.11500000E-011	-1.28650000E-010	-3.19050000E-005	9.98990000E-001	2.99890000E+000	5.44980000E-001	1.00000000E+000	3.00000000E+000	5.00000000E+000	-1.57900000E-010	2.95960000E-010	3.20150000E-005
5.00000000E+000	-5.26990000E-011	6.77010000E-011	5.48010000E-011	-4.82000000E-011	-7.22510000E-011	-3.22890000E-005	9.98990000E-001	2.99890000E+000	4.89990000E-001	1.00000000E+000	3.00000000E+000	5.00000000E+000	1.35750000E-010	-5.16990000E-011	3.22850000E-005

TEST RESULTS:  NOT  04/18/2025  17:21:01


