ATTRIBUTES:

Attribute #1:C:\Metrics\ics\projects\6.2600J_S25\buonato_UP_NOT.ics
Attribute #2:Test
Attribute #3:dev1
Attribute #4:PASSED
SETUP:NOT  04/18/2025  17:19:23
DATE:04/18/2025
TIME:17:19:23

CONDITIONS:

ID:	VDD	
UNIT:	SMU4	
MODE: STEP	
START:	1	
STOP:	5	
PNTS:	3	
STEP:	2

ID:	I0P	
UNIT:	SMU1	
MODE: SWEEP	
START:	0	
STOP:	5	
PNTS:	21	
STEP:	0.25

ID:	VSS	
UNIT:	SMU2	
START:	0	
STOP:	1	
PNTS:	1	
	STEP:	0

ID:	OUT	
UNIT:	SMU3	
MODE: CONST	
VALUE:	0

DATA:  NOT  04/18/2025  17:19:23

VI0P	II0P	II0P2	II0P3	IVSS	IVSS2	IVSS3	VOUT	VOUT2	VOUT3	VVDD	VVDD2	VVDD3	IVDD	IVDD2	IVDD3
0.00000000E+000	3.35000000E-012	-2.83000000E-011	2.61500000E-011	-2.19300000E-007	-1.86600000E-007	-1.51550000E-007	9.70000000E-001	2.97400000E+000	4.97900000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	2.17890000E-007	1.78700000E-007	1.40750000E-007
2.50000000E-001	-3.74990000E-012	2.91500000E-011	-2.77000000E-011	-3.98900000E-007	-3.62690000E-007	-2.98440000E-007	9.44000000E-001	2.94900000E+000	4.95900000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	3.85600000E-007	3.71790000E-007	2.90440000E-007
5.00000000E-001	-1.50000000E-012	-1.27000000E-011	2.54000000E-011	-6.45930000E-007	-6.62750000E-007	-5.50530000E-007	9.07990000E-001	2.90800000E+000	4.92190000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	6.51640000E-007	6.80820000E-007	5.57190000E-007
7.50000000E-001	8.90000000E-012	-3.19990000E-011	-2.76500000E-011	-1.02480000E-006	-1.18700000E-006	-1.01040000E-006	8.54980000E-001	2.83590000E+000	4.85890000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	1.05000000E-006	1.15450000E-006	1.00890000E-006
1.00000000E+000	-3.01000000E-011	2.98500000E-011	2.16500000E-011	-1.45250000E-006	-1.92450000E-006	-1.73350000E-006	7.98980000E-001	2.72900000E+000	4.75900000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	1.46350000E-006	1.93300000E-006	1.65700000E-006
1.25000000E+000	2.80490000E-011	-2.50500000E-011	-1.93500000E-011	-2.05750000E-006	-3.11840000E-006	-2.78850000E-006	7.12980000E-001	2.56900000E+000	4.61600000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	2.06040000E-006	3.10100000E-006	2.76600000E-006
1.50000000E+000	-2.59500000E-011	1.34500000E-011	2.77500000E-011	-2.60550000E-006	-4.72090000E-006	-4.29850000E-006	6.35990000E-001	2.33590000E+000	4.39990000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	2.62900000E-006	4.76090000E-006	4.35250000E-006
1.75000000E+000	2.29000000E-011	2.84990000E-012	-2.17500000E-011	-3.21250000E-006	-7.07200000E-006	-6.69650000E-006	5.52000000E-001	2.02000000E+000	4.06880000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	3.23190000E-006	7.09390000E-006	6.78050000E-006
2.00000000E+000	-5.05000000E-012	-1.28500000E-011	2.23000000E-011	-3.86150000E-006	-9.30300000E-006	-9.99260000E-006	4.65000000E-001	1.71100000E+000	3.62290000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	3.82590000E-006	9.32860000E-006	9.98150000E-006
2.25000000E+000	-1.45000000E-012	2.97500000E-011	-2.66000000E-011	-4.40800000E-006	-1.10800000E-005	-1.35200000E-005	3.88000000E-001	1.46100000E+000	3.11690000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	4.40450000E-006	1.09950000E-005	1.34500000E-005
