ATTRIBUTES:

Attribute #1:C:\Metrics\ics\projects\6.2600J_S25\buonato_UP_NOT.ics
Attribute #2:Test
Attribute #3:dev1
Attribute #4:PASSED
SETUP:NOT  04/18/2025  17:02:28
DATE:04/18/2025
TIME:17:02:28

CONDITIONS:

ID:	VDD	
UNIT:	SMU4	
MODE: STEP	
START:	1	
STOP:	5	
PNTS:	3	
STEP:	2

ID:	I0P	
UNIT:	SMU1	
MODE: SWEEP	
START:	0	
STOP:	5	
PNTS:	21	
STEP:	0.25

ID:	VSS	
UNIT:	SMU2	
START:	0	
STOP:	1	
PNTS:	1	
	STEP:	0

ID:	OUT	
UNIT:	SMU3	
MODE: CONST	
VALUE:	0

DATA:  NOT  04/18/2025  17:02:28

VI0P	II0P	II0P2	II0P3	IVSS	IVSS2	IVSS3	VOUT	VOUT2	VOUT3	VVDD	VVDD2	VVDD3	IVDD	IVDD2	IVDD3
3.75000000E+000	3.03510000E-011	-8.95020000E-012	1.58490000E-011	-6.16090000E-006	-1.73550000E-005	-2.73890000E-005	1.41000000E-001	5.78000000E-001	1.17600000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	6.15840000E-006	1.73550000E-005	2.74050000E-005
4.00000000E+000	-2.80490000E-011	4.90010000E-012	-1.83500000E-011	-6.35390000E-006	-1.82650000E-005	-2.93540000E-005	1.14000000E-001	4.52000000E-001	9.05000000E-001	1.00000000E+000	3.00000000E+000	5.00000000E+000	6.35540000E-006	1.82500000E-005	2.93650000E-005
4.25000000E+000	2.99990000E-011	2.04000000E-011	3.36500000E-011	-6.49440000E-006	-1.88800000E-005	-3.07750000E-005	9.39980000E-002	3.64990000E-001	7.09990000E-001	1.00000000E+000	3.00000000E+000	5.00000000E+000	6.49440000E-006	1.88800000E-005	3.07600000E-005
4.50000000E+000	-2.12500000E-011	-2.57000000E-011	-2.49000000E-011	-6.59540000E-006	-1.93590000E-005	-3.17660000E-005	7.99980000E-002	3.00000000E-001	5.71990000E-001	1.00000000E+000	3.00000000E+000	5.00000000E+000	6.59700000E-006	1.93590000E-005	3.17690000E-005
4.75000000E+000	1.32500000E-011	3.21010000E-011	2.77500000E-011	-6.66990000E-006	-1.96950000E-005	-3.24700000E-005	6.90000000E-002	2.52990000E-001	4.70000000E-001	1.00000000E+000	3.00000000E+000	5.00000000E+000	6.66990000E-006	1.96990000E-005	3.24750000E-005
5.00000000E+000	9.05010000E-012	-2.32000000E-011	-9.20020000E-012	-6.72650000E-006	-1.99550000E-005	-3.30150000E-005	6.09990000E-002	2.17000000E-001	3.96000000E-001	1.00000000E+000	3.00000000E+000	5.00000000E+000	6.73090000E-006	1.99550000E-005	3.30100000E-005

TEST RESULTS:  NOT  04/18/2025  17:02:28


