ATTRIBUTES:

Attribute #1:C:\Metrics\ics\projects\6.2600J_S25\buonato_UP_NOT.ics
Attribute #2:Test
Attribute #3:dev1
Attribute #4:PASSED
SETUP:NOT  04/18/2025  16:59:49
DATE:04/18/2025
TIME:16:59:49

CONDITIONS:

ID:	VDD	
UNIT:	SMU4	
MODE: STEP	
START:	1	
STOP:	5	
PNTS:	3	
STEP:	2

ID:	I0P	
UNIT:	SMU1	
MODE: SWEEP	
START:	0	
STOP:	5	
PNTS:	21	
STEP:	0.25

ID:	VSS	
UNIT:	SMU2	
START:	0	
STOP:	1	
PNTS:	1	
	STEP:	0

ID:	OUT	
UNIT:	SMU3	
MODE: CONST	
VALUE:	0

DATA:  NOT  04/18/2025  16:59:49

VI0P	II0P	II0P2	II0P3	IVSS	IVSS2	IVSS3	VOUT	VOUT2	VOUT3	VVDD	VVDD2	VVDD3	IVDD	IVDD2	IVDD3
-2.00000000E+000	-6.35000000E-012	-1.27000000E-011	-3.07510000E-011	-1.40000000E-011	-9.79480000E-011	-1.31600000E-010	9.80000000E-002	1.92300000E+000	5.00000000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	2.91500000E-011	1.35450000E-010	1.52750000E-010
-1.80000000E+000	-5.69990000E-012	-1.40000000E-011	-2.01500000E-011	-1.80000000E-011	-3.98240000E-010	-4.81290000E-010	1.00000000E-001	1.87000000E+000	5.00000000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	2.24000000E-011	2.46300000E-010	4.79590000E-010
-1.60000000E+000	1.47000000E-011	4.99990000E-013	-2.40500000E-011	-7.66500000E-011	-1.05100000E-009	-1.60150000E-009	7.29980000E-002	1.64700000E+000	5.00000000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	2.74000000E-011	9.35470000E-010	1.80600000E-009
-1.40000000E+000	-2.35500000E-011	-2.75500000E-011	-2.77500000E-011	-6.80980000E-011	-2.92040000E-009	-4.26030000E-009	3.59990000E-002	1.38600000E+000	4.99900000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	3.95510000E-011	2.72850000E-009	4.42150000E-009
-1.20000000E+000	2.88500000E-011	-8.10020000E-012	-2.99000000E-011	-4.61500000E-011	-6.81980000E-009	-1.04650000E-008	1.00000000E-002	1.23200000E+000	4.99900000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	2.85490000E-011	7.45740000E-009	1.00750000E-008
-1.00000000E+000	-3.25500000E-011	-2.97010000E-011	-2.21000000E-011	-3.80000000E-011	-1.48600000E-008	-2.27300000E-008	1.99990000E-003	1.26200000E+000	4.99680000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	3.86000000E-011	1.47400000E-008	2.23350000E-008
-8.00000000E-001	2.73500000E-011	5.50000000E-013	3.07010000E-011	-1.82000000E-011	-2.76050000E-008	-4.38050000E-008	0.00000000E+000	1.12900000E+000	4.99390000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	3.09500000E-011	2.74200000E-008	4.43850000E-008
-6.00000000E-001	-1.04000000E-011	9.55010000E-012	-2.70000000E-011	-4.40500000E-011	-5.48900000E-008	-9.43540000E-008	-9.99990000E-004	1.14100000E+000	4.98580000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	4.12010000E-011	5.95950000E-008	9.28160000E-008
-4.00000000E-001	4.35010000E-012	-2.00000000E-011	2.92500000E-011	-5.05000000E-012	-9.36810000E-008	-1.45700000E-007	-9.99990000E-004	1.12500000E+000	4.98000000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	3.31500000E-011	8.93710000E-008	1.55700000E-007
-2.00000000E-001	7.49980000E-012	-1.76000000E-011	-2.74500000E-011	-3.94000000E-011	-1.71800000E-007	-2.83790000E-007	-9.99990000E-004	2.97500000E+000	4.96000000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	3.21500000E-011	1.80750000E-007	2.84100000E-007
0.00000000E+000	-9.90010000E-012	1.96000000E-011	1.38500000E-011	-2.79500000E-011	-3.08540000E-007	-4.38350000E-007	-2.00000000E-003	2.95690000E+000	4.93800000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	6.15510000E-011	3.01500000E-007	4.45000000E-007
2.00000000E-001	2.21000000E-011	-2.52500000E-011	9.99980000E-013	-3.05000000E-011	-5.55390000E-007	-7.19330000E-007	-9.99990000E-004	2.92100000E+000	4.90090000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	3.55500000E-011	5.62050000E-007	7.12780000E-007
4.00000000E-001	-2.62500000E-011	3.43490000E-011	2.14990000E-012	-1.04200000E-010	-8.88940000E-007	-1.07000000E-006	-2.00000000E-003	2.87600000E+000	4.84990000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	4.00500000E-011	8.83100000E-007	1.03450000E-006
6.00000000E-001	3.27510000E-011	2.27500000E-011	-2.49990000E-013	7.50010000E-013	-1.30350000E-006	-1.63700000E-006	-9.99990000E-004	2.81900000E+000	4.77200000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	2.36000000E-011	1.26750000E-006	1.62050000E-006
