ATTRIBUTES:

Attribute #1:C:\Metrics\ics\projects\6.2600J_S25\buonato_UP_NOT.ics
Attribute #2:Test
Attribute #3:dev1
Attribute #4:PASSED
SETUP:NOT  04/18/2025  17:14:29
DATE:04/18/2025
TIME:17:14:29

CONDITIONS:

ID:	VDD	
UNIT:	SMU4	
MODE: STEP	
START:	1	
STOP:	5	
PNTS:	3	
STEP:	2

ID:	I0P	
UNIT:	SMU1	
MODE: SWEEP	
START:	0	
STOP:	5	
PNTS:	21	
STEP:	0.25

ID:	VSS	
UNIT:	SMU2	
START:	0	
STOP:	1	
PNTS:	1	
	STEP:	0

ID:	OUT	
UNIT:	SMU3	
MODE: CONST	
VALUE:	0

DATA:  NOT  04/18/2025  17:14:29

VI0P	II0P	II0P2	II0P3	IVSS	IVSS2	IVSS3	VOUT	VOUT2	VOUT3	VVDD	VVDD2	VVDD3	IVDD	IVDD2	IVDD3
0.00000000E+000	2.76000000E-011	-2.88990000E-011	3.51510000E-011	1.30000000E-011	-1.46000000E-011	-2.50490000E-010	9.98990000E-001	2.99790000E+000	4.99900000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	9.49990000E-012	3.95000000E-012	3.14850000E-010
2.50000000E-001	3.19500000E-011	-2.59000000E-011	2.69500000E-011	6.70000000E-012	-2.61000000E-011	-4.45200000E-010	9.98990000E-001	2.99890000E+000	4.99900000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	-1.36500000E-011	3.32500000E-011	3.68900000E-010
5.00000000E-001	-2.61500000E-011	2.77000000E-011	-2.66000000E-011	-1.30000000E-011	-4.65010000E-012	-6.83140000E-010	9.98990000E-001	2.99890000E+000	4.99900000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	1.73500000E-011	7.35010000E-012	5.58400000E-010
7.50000000E-001	3.25500000E-011	-1.05500000E-011	2.38500000E-011	9.84990000E-012	-3.27510000E-011	-2.72440000E-009	9.98990000E-001	2.99890000E+000	4.99900000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	-1.51000000E-011	4.01490000E-011	4.28140000E-009
1.00000000E+000	-9.74990000E-012	7.50010000E-013	1.79000000E-011	-1.21500000E-011	-1.41500000E-011	-5.45080000E-009	9.97990000E-001	2.99890000E+000	4.99900000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	5.80000000E-012	1.92500000E-011	4.93630000E-009
1.25000000E+000	9.00000000E-013	7.70000000E-012	-1.95000000E-012	1.09500000E-011	-2.96000000E-011	-7.16040000E-009	9.98990000E-001	2.99790000E+000	4.99900000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	-1.02500000E-011	2.27990000E-011	6.77480000E-009
1.50000000E+000	1.35000000E-011	-1.65000000E-011	-1.20500000E-011	-6.35000000E-012	-3.53990000E-011	-3.21950000E-007	9.98990000E-001	2.99890000E+000	4.95390000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	1.24500000E-011	5.59000000E-011	8.36990000E-008
1.75000000E+000	-1.79000000E-011	2.90500000E-011	2.47000000E-011	-1.55000000E-012	-4.08490000E-011	-1.96100000E-006	9.98990000E-001	2.99890000E+000	4.73000000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	3.85000000E-012	4.55000000E-011	2.06800000E-006
2.00000000E+000	2.96490000E-011	-2.09500000E-011	-1.45500000E-011	1.70000000E-012	-4.25440000E-008	-2.94340000E-006	9.98990000E-001	2.99400000E+000	4.59400000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	6.19990000E-012	3.31000000E-008	2.72100000E-006
2.25000000E+000	-2.64000000E-011	1.10500000E-011	1.80000000E-011	-1.19000000E-011	-6.38510000E-009	-1.04950000E-005	9.98990000E-001	2.99690000E+000	1.05000000E-001	1.00000000E+000	3.00000000E+000	5.00000000E+000	1.54000000E-011	4.65500000E-009	3.30990000E-005
