ATTRIBUTES:

Attribute #1:C:\Metrics\ics\projects\6.2600J_S25\buonato_UP_NOT.ics
Attribute #2:Test
Attribute #3:dev1
Attribute #4:PASSED
SETUP:NOT  04/18/2025  17:06:11
DATE:04/18/2025
TIME:17:06:11

CONDITIONS:

ID:	VDD	
UNIT:	SMU4	
MODE: STEP	
START:	1	
STOP:	5	
PNTS:	3	
STEP:	2

ID:	I0P	
UNIT:	SMU1	
MODE: SWEEP	
START:	0	
STOP:	5	
PNTS:	21	
STEP:	0.25

ID:	VSS	
UNIT:	SMU2	
START:	0	
STOP:	1	
PNTS:	1	
	STEP:	0

ID:	OUT	
UNIT:	SMU3	
MODE: CONST	
VALUE:	0

DATA:  NOT  04/18/2025  17:06:11

VI0P	II0P	II0P2	II0P3	IVSS	IVSS2	IVSS3	VOUT	VOUT2	VOUT3	VVDD	VVDD2	VVDD3	IVDD	IVDD2	IVDD3
3.75000000E+000	2.25000000E-012	-1.21500000E-011	-2.58490000E-011	-4.80840000E-006	-1.44600000E-005	-2.31600000E-005	3.32990000E-001	9.91000000E-001	1.79100000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	4.80190000E-006	1.44700000E-005	2.30740000E-005
4.00000000E+000	1.95000000E-011	2.85490000E-011	2.46000000E-011	-4.90390000E-006	-1.45450000E-005	-2.38340000E-005	3.21990000E-001	9.79980000E-001	1.68400000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	4.89290000E-006	1.45150000E-005	2.38400000E-005
4.25000000E+000	-1.74500000E-011	-2.48000000E-011	-3.60000000E-012	-4.98960000E-006	-1.47400000E-005	-2.43750000E-005	3.10000000E-001	9.53000000E-001	1.61600000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	4.97190000E-006	1.47200000E-005	2.44250000E-005
4.50000000E+000	3.15500000E-011	2.90000000E-011	-1.59990000E-012	-5.03150000E-006	-1.48900000E-005	-2.44650000E-005	3.00990000E-001	9.33990000E-001	1.60600000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	5.02240000E-006	1.48900000E-005	2.45450000E-005
4.75000000E+000	-2.13500000E-011	-1.36500000E-011	2.29500000E-011	-5.06500000E-006	-1.52450000E-005	-2.50450000E-005	3.00000000E-001	8.93980000E-001	1.53600000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	5.05240000E-006	1.52600000E-005	2.49590000E-005
5.00000000E+000	2.95500000E-011	4.65010000E-012	-2.37500000E-011	-5.15840000E-006	-1.55400000E-005	-2.48390000E-005	2.87990000E-001	8.45000000E-001	1.53800000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	5.14740000E-006	1.55300000E-005	2.51640000E-005

TEST RESULTS:  NOT  04/18/2025  17:06:11


