ATTRIBUTES:

Attribute #1:C:\Metrics\ics\projects\6.2600J_S25\buonato_UP_NOT.ics
Attribute #2:Test
Attribute #3:dev1
Attribute #4:PASSED
SETUP:NOT  04/18/2025  17:17:31
DATE:04/18/2025
TIME:17:17:31

CONDITIONS:

ID:	VDD	
UNIT:	SMU4	
MODE: STEP	
START:	1	
STOP:	5	
PNTS:	3	
STEP:	2

ID:	I0P	
UNIT:	SMU1	
MODE: SWEEP	
START:	0	
STOP:	5	
PNTS:	21	
STEP:	0.25

ID:	VSS	
UNIT:	SMU2	
START:	0	
STOP:	1	
PNTS:	1	
	STEP:	0

ID:	OUT	
UNIT:	SMU3	
MODE: CONST	
VALUE:	0

DATA:  NOT  04/18/2025  17:17:31

VI0P	II0P	II0P2	II0P3	IVSS	IVSS2	IVSS3	VOUT	VOUT2	VOUT3	VVDD	VVDD2	VVDD3	IVDD	IVDD2	IVDD3
0.00000000E+000	-2.07490000E-011	2.65000000E-012	2.71990000E-011	-7.99980000E-012	-3.80010000E-012	-9.24440000E-010	9.98990000E-001	2.99890000E+000	4.99900000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	-1.44500000E-011	3.11500000E-011	8.95140000E-010
2.50000000E-001	-2.92000000E-011	1.06000000E-011	1.75500000E-011	-1.57000000E-011	1.21500000E-011	-1.03550000E-009	9.98990000E-001	2.99790000E+000	4.99900000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	2.55000000E-012	-5.60000000E-012	1.31500000E-009
5.00000000E-001	2.21000000E-011	-3.45000000E-012	-4.84990000E-012	1.52000000E-011	-1.67000000E-011	-1.60450000E-009	9.98990000E-001	2.99890000E+000	4.99900000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	-1.57500000E-011	1.27500000E-011	1.62700000E-009
7.50000000E-001	-4.99980000E-014	-6.05010000E-012	2.12500000E-011	-1.55500000E-011	-3.99990000E-012	-2.68450000E-009	9.98990000E-001	2.99890000E+000	4.99900000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	1.29500000E-011	3.45000000E-012	2.52940000E-009
1.00000000E+000	-3.45000000E-012	1.72500000E-011	-3.07010000E-011	1.11500000E-011	-1.46500000E-011	-7.25390000E-009	9.98990000E-001	2.99890000E+000	4.99800000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	1.45000000E-012	2.11500000E-011	6.83440000E-009
1.25000000E+000	2.29500000E-011	-2.27000000E-011	-2.35000000E-012	-2.95000000E-012	-1.08000000E-011	-1.55150000E-008	9.98990000E-001	2.99890000E+000	4.99800000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	-1.55000000E-012	1.50500000E-011	2.10150000E-008
1.50000000E+000	-2.68490000E-011	2.97010000E-011	9.24990000E-012	-2.14990000E-012	-1.19000000E-011	-7.50150000E-008	9.98990000E-001	2.99890000E+000	4.99190000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	1.04500000E-011	1.10000000E-012	5.55040000E-008
1.75000000E+000	2.95000000E-011	-2.60500000E-011	-3.45000000E-012	1.12500000E-011	-2.38500000E-011	-2.61150000E-007	9.97990000E-001	2.99890000E+000	4.96390000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	-1.43000000E-011	2.27500000E-011	3.02300000E-007
2.00000000E+000	-2.45500000E-011	2.99990000E-011	4.68000000E-011	-1.45500000E-011	-3.50000000E-013	-1.02850000E-006	9.98990000E-001	2.99790000E+000	4.85790000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	2.42000000E-011	-2.40000000E-012	1.07000000E-006
2.25000000E+000	2.87000000E-011	-2.52000000E-011	6.74990000E-012	1.65500000E-011	-2.97500000E-011	-2.23100000E-006	9.97990000E-001	2.99890000E+000	4.68290000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	-1.71500000E-011	3.21010000E-011	2.58240000E-006
