ATTRIBUTES:

Attribute #1:C:\Metrics\ics\projects\6.2600J_S25\buonato_UP_NOT.ics
Attribute #2:Test
Attribute #3:dev1
Attribute #4:PASSED
SETUP:NOT  04/18/2025  17:10:43
DATE:04/18/2025
TIME:17:10:43

CONDITIONS:

ID:	VDD	
UNIT:	SMU4	
MODE: STEP	
START:	1	
STOP:	5	
PNTS:	3	
STEP:	2

ID:	I0P	
UNIT:	SMU1	
MODE: SWEEP	
START:	0	
STOP:	5	
PNTS:	21	
STEP:	0.25

ID:	VSS	
UNIT:	SMU2	
START:	0	
STOP:	1	
PNTS:	1	
	STEP:	0

ID:	OUT	
UNIT:	SMU3	
MODE: CONST	
VALUE:	0

DATA:  NOT  04/18/2025  17:10:43

VI0P	II0P	II0P2	II0P3	IVSS	IVSS2	IVSS3	VOUT	VOUT2	VOUT3	VVDD	VVDD2	VVDD3	IVDD	IVDD2	IVDD3
0.00000000E+000	-4.95000000E-012	-2.80490000E-011	2.74000000E-011	-3.21540000E-009	-2.91950000E-009	-1.45800000E-009	9.98990000E-001	2.99790000E+000	4.99900000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	3.70690000E-009	3.12700000E-009	1.59200000E-009
2.50000000E-001	-1.07000000E-011	2.10500000E-011	1.86000000E-011	-1.39950000E-008	-8.90940000E-009	-6.56500000E-009	9.96980000E-001	2.99690000E+000	4.99800000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	1.39250000E-008	1.06850000E-008	6.53630000E-009
5.00000000E-001	2.83500000E-011	-3.16000000E-011	-8.84980000E-012	-4.10890000E-008	-3.65800000E-008	-1.98150000E-008	9.92980000E-001	2.99400000E+000	4.99680000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	4.11890000E-008	3.08450000E-008	2.02550000E-008
7.50000000E-001	-2.25500000E-011	4.35010000E-012	-3.02500000E-011	-9.89780000E-008	-8.37500000E-008	-5.50500000E-008	9.84980000E-001	2.98600000E+000	4.99100000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	1.02370000E-007	8.66710000E-008	5.65250000E-008
1.00000000E+000	2.90000000E-011	2.59500000E-011	2.86000000E-011	-1.97950000E-007	-1.62490000E-007	-1.10350000E-007	9.70000000E-001	2.97600000E+000	4.98290000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	1.92900000E-007	1.68550000E-007	1.09650000E-007
1.25000000E+000	-2.60500000E-011	-1.93000000E-011	-2.63500000E-011	-3.67250000E-007	-3.74540000E-007	-2.45040000E-007	9.44000000E-001	2.94700000E+000	4.96290000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	3.71990000E-007	3.72990000E-007	2.51950000E-007
1.50000000E+000	2.37000000E-011	3.12500000E-011	2.96000000E-011	-6.02480000E-007	-6.98430000E-007	-4.95200000E-007	9.12990000E-001	2.89890000E+000	4.92990000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	6.05100000E-007	7.28670000E-007	4.88540000E-007
1.75000000E+000	-4.99990000E-013	2.52500000E-011	-2.70500000E-011	-9.87840000E-007	-1.14300000E-006	-9.47090000E-007	8.56990000E-001	2.83800000E+000	4.86790000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	9.93960000E-007	1.09450000E-006	9.43490000E-007
2.00000000E+000	-1.92000000E-011	-2.31500000E-011	-2.40000000E-011	-1.34100000E-006	-2.06800000E-006	-1.51850000E-006	8.06980000E-001	2.70800000E+000	4.78780000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	1.33400000E-006	2.05040000E-006	1.45750000E-006
2.25000000E+000	2.56000000E-011	1.58490000E-011	3.01000000E-011	-2.05150000E-006	-3.50490000E-006	-2.79440000E-006	7.03000000E-001	2.50290000E+000	4.60690000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	2.03400000E-006	3.47740000E-006	2.81450000E-006
