ATTRIBUTES:

Attribute #1:C:\Metrics\ics\projects\6.2600J_S25\buonato_UP_NOT.ics
Attribute #2:Test
Attribute #3:dev1
Attribute #4:PASSED
SETUP:NOT  04/18/2025  17:15:31
DATE:04/18/2025
TIME:17:15:31

CONDITIONS:

ID:	VDD	
UNIT:	SMU4	
MODE: STEP	
START:	1	
STOP:	5	
PNTS:	3	
STEP:	2

ID:	I0P	
UNIT:	SMU1	
MODE: SWEEP	
START:	0	
STOP:	5	
PNTS:	21	
STEP:	0.25

ID:	VSS	
UNIT:	SMU2	
START:	0	
STOP:	1	
PNTS:	1	
	STEP:	0

ID:	OUT	
UNIT:	SMU3	
MODE: CONST	
VALUE:	0

DATA:  NOT  04/18/2025  17:15:31

VI0P	II0P	II0P2	II0P3	IVSS	IVSS2	IVSS3	VOUT	VOUT2	VOUT3	VVDD	VVDD2	VVDD3	IVDD	IVDD2	IVDD3
0.00000000E+000	2.00000000E-011	1.58490000E-011	7.10010000E-012	-2.06450000E-006	-2.18400000E-006	-1.82350000E-006	7.12000000E-001	2.69590000E+000	4.74490000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	2.06300000E-006	2.20200000E-006	1.83200000E-006
2.50000000E-001	-2.01500000E-011	-2.30000000E-011	-9.90010000E-012	-2.70090000E-006	-3.46800000E-006	-2.93340000E-006	6.22990000E-001	2.51500000E+000	4.59080000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	2.70290000E-006	3.48440000E-006	2.94450000E-006
5.00000000E-001	2.14000000E-011	8.49980000E-012	-6.85010000E-012	-3.34300000E-006	-5.15190000E-006	-4.52950000E-006	5.35000000E-001	2.28300000E+000	4.36990000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	3.33650000E-006	5.16050000E-006	4.52950000E-006
7.50000000E-001	-2.58490000E-011	4.95000000E-012	1.96000000E-011	-3.90290000E-006	-7.42190000E-006	-6.67150000E-006	4.55990000E-001	1.96400000E+000	4.07100000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	3.89850000E-006	7.42500000E-006	6.69430000E-006
1.00000000E+000	3.08000000E-011	-1.15000000E-011	-2.41490000E-011	-4.42010000E-006	-9.86410000E-006	-9.47810000E-006	3.84000000E-001	1.62800000E+000	3.67700000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	4.41700000E-006	9.86510000E-006	9.46740000E-006
1.25000000E+000	-2.22000000E-011	2.16000000E-011	-2.51500000E-011	-4.85640000E-006	-1.18950000E-005	-1.30950000E-005	3.23990000E-001	1.34100000E+000	3.17300000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	4.85410000E-006	1.18850000E-005	1.31000000E-005
1.50000000E+000	8.90000000E-012	2.50500000E-011	-2.20500000E-011	-5.22980000E-006	-1.38400000E-005	-1.80150000E-005	2.72000000E-001	1.06900000E+000	2.49290000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	5.22750000E-006	1.38600000E-005	1.80000000E-005
1.75000000E+000	1.25500000E-011	-2.37000000E-011	3.22000000E-011	-5.56890000E-006	-1.53750000E-005	-2.26350000E-005	2.24000000E-001	8.58000000E-001	1.84500000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	5.57790000E-006	1.53650000E-005	2.26650000E-005
2.00000000E+000	-2.02000000E-011	2.81500000E-011	-2.14500000E-011	-5.86990000E-006	-1.66000000E-005	-2.58500000E-005	1.82000000E-001	6.87990000E-001	1.39600000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	5.86800000E-006	1.65900000E-005	2.58650000E-005
2.25000000E+000	2.66000000E-011	-2.08000000E-011	1.75500000E-011	-6.11690000E-006	-1.75750000E-005	-2.81850000E-005	1.47000000E-001	5.52000000E-001	1.07100000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	6.12210000E-006	1.75600000E-005	2.82050000E-005
2.50000000E+000	-2.63500000E-011	1.29000000E-011	5.55000000E-012	-6.34140000E-006	-1.83950000E-005	-2.99350000E-005	1.17000000E-001	4.37000000E-001	8.30990000E-001	1.00000000E+000	3.00000000E+000	5.00000000E+000	6.33900000E-006	1.83950000E-005	2.99240000E-005
2.75000000E+000	2.94010000E-011	6.90000000E-012	-2.13500000E-011	-6.51040000E-006	-1.90450000E-005	-3.12200000E-005	9.29980000E-002	3.47000000E-001	6.51980000E-001	1.00000000E+000	3.00000000E+000	5.00000000E+000	6.51210000E-006	1.90500000E-005	3.12100000E-005
3.00000000E+000	-9.84990000E-012	-1.52500000E-011	2.77000000E-011	-6.64550000E-006	-1.95750000E-005	-3.22200000E-005	7.50010000E-002	2.74000000E-001	5.11960000E-001	1.00000000E+000	3.00000000E+000	5.00000000E+000	6.64640000E-006	1.95700000E-005	3.22200000E-005
3.25000000E+000	3.40000000E-012	2.84500000E-011	-2.64500000E-011	-6.75790000E-006	-1.99750000E-005	-3.30150000E-005	5.90000000E-002	2.17000000E-001	3.99990000E-001	1.00000000E+000	3.00000000E+000	5.00000000E+000	6.75400000E-006	1.99750000E-005	3.30150000E-005
3.50000000E+000	7.29990000E-012	-2.55990000E-011	2.41490000E-011	-6.83850000E-006	-2.03050000E-005	-3.36340000E-005	4.69990000E-002	1.72000000E-001	3.15990000E-001	1.00000000E+000	3.00000000E+000	5.00000000E+000	6.84100000E-006	2.02940000E-005	3.36240000E-005
3.75000000E+000	-1.62500000E-011	3.05000000E-011	-6.90000000E-012	-6.90440000E-006	-2.05500000E-005	-3.40990000E-005	3.80000000E-002	1.37000000E-001	2.50990000E-001	1.00000000E+000	3.00000000E+000	5.00000000E+000	6.90440000E-006	2.05500000E-005	3.40990000E-005
4.00000000E+000	2.87500000E-011	-1.43000000E-011	-2.90000000E-012	-6.95490000E-006	-2.07450000E-005	-3.44550000E-005	3.09990000E-002	1.10000000E-001	2.00000000E-001	1.00000000E+000	3.00000000E+000	5.00000000E+000	6.95790000E-006	2.07450000E-005	3.44550000E-005
4.25000000E+000	-2.55500000E-011	6.19990000E-012	2.62000000E-011	-6.99700000E-006	-2.08900000E-005	-3.47290000E-005	2.60000000E-002	9.00000000E-002	1.62990000E-001	1.00000000E+000	3.00000000E+000	5.00000000E+000	6.99490000E-006	2.08850000E-005	3.47250000E-005
4.50000000E+000	2.91500000E-011	1.81500000E-011	-2.48500000E-011	-7.02240000E-006	-2.09990000E-005	-3.49390000E-005	2.10000000E-002	7.60000000E-002	1.33000000E-001	1.00000000E+000	3.00000000E+000	5.00000000E+000	7.02190000E-006	2.09990000E-005	3.49340000E-005
4.75000000E+000	-1.29000000E-011	-1.93990000E-011	3.29000000E-011	-7.04500000E-006	-2.10800000E-005	-3.50900000E-005	1.90000000E-002	6.30000000E-002	1.12000000E-001	1.00000000E+000	3.00000000E+000	5.00000000E+000	7.04850000E-006	2.10800000E-005	3.50900000E-005
5.00000000E+000	1.18000000E-011	3.10510000E-011	-1.12500000E-011	-7.06500000E-006	-2.11450000E-005	-3.52100000E-005	1.50000000E-002	5.39990000E-002	9.49970000E-002	1.00000000E+000	3.00000000E+000	5.00000000E+000	7.06290000E-006	2.11450000E-005	3.52100000E-005

TEST RESULTS:  NOT  04/18/2025  17:15:31


