ATTRIBUTES:

Attribute #1:C:\Metrics\ics\projects\6.2600J_S25\buonato_UP_NOT.ics
Attribute #2:Test
Attribute #3:dev1
Attribute #4:PASSED
SETUP:NOT  04/18/2025  17:25:08
DATE:04/18/2025
TIME:17:25:08

CONDITIONS:

ID:	VDD	
UNIT:	SMU4	
MODE: STEP	
START:	1	
STOP:	5	
PNTS:	3	
STEP:	2

ID:	I0P	
UNIT:	SMU1	
MODE: SWEEP	
START:	0	
STOP:	5	
PNTS:	21	
STEP:	0.25

ID:	VSS	
UNIT:	SMU2	
START:	0	
STOP:	1	
PNTS:	1	
	STEP:	0

ID:	OUT	
UNIT:	SMU3	
MODE: CONST	
VALUE:	0

DATA:  NOT  04/18/2025  17:25:08

VI0P	II0P	II0P2	II0P3	IVSS	IVSS2	IVSS3	VOUT	VOUT2	VOUT3	VVDD	VVDD2	VVDD3	IVDD	IVDD2	IVDD3
0.00000000E+000	-3.76000000E-011	4.25490000E-011	2.09000000E-011	-5.69050000E-009	-3.77780000E-009	-3.06690000E-009	9.99970000E-001	3.00000000E+000	5.00000000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	5.89150000E-009	3.88900000E-009	3.23640000E-009
2.50000000E-001	-3.13490000E-011	1.61500000E-011	-1.35000000E-011	-1.31600000E-008	-1.02360000E-008	-7.74660000E-009	9.97990000E-001	2.99790000E+000	4.99900000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	1.33400000E-008	1.03150000E-008	7.65060000E-009
5.00000000E-001	-2.36490000E-011	-7.50010000E-013	3.64490000E-011	-3.01550000E-008	-2.08250000E-008	-1.77500000E-008	9.96000000E-001	2.99690000E+000	4.99680000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	3.01610000E-008	1.93750000E-008	1.82200000E-008
7.50000000E-001	4.33010000E-011	-4.30000000E-011	1.04500000E-011	-5.57960000E-008	-3.98310000E-008	-3.19740000E-008	9.91970000E-001	2.99400000E+000	4.99490000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	5.66190000E-008	3.87610000E-008	3.16790000E-008
1.00000000E+000	-2.58490000E-011	4.27000000E-011	-4.04000000E-011	-1.02900000E-007	-7.86350000E-008	-5.52250000E-008	9.85990000E-001	2.99000000E+000	4.99190000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	1.02850000E-007	7.38980000E-008	5.47010000E-008
1.25000000E+000	2.83000000E-011	-3.47000000E-011	3.68010000E-011	-1.71250000E-007	-1.20000000E-007	-7.87990000E-008	9.75980000E-001	2.98400000E+000	4.98900000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	1.67800000E-007	1.16100000E-007	7.70300000E-008
1.50000000E+000	-3.28500000E-011	2.61500000E-011	-1.48500000E-011	-2.62900000E-007	-1.92900000E-007	-1.15600000E-007	9.63990000E-001	2.97300000E+000	4.98290000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	2.59450000E-007	1.93340000E-007	1.33550000E-007
1.75000000E+000	4.65990000E-011	-3.17510000E-011	5.09000000E-011	-3.88390000E-007	-2.95350000E-007	-1.92140000E-007	9.45980000E-001	2.95900000E+000	4.97290000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	3.90440000E-007	2.96190000E-007	1.86050000E-007
2.00000000E+000	-4.24500000E-011	2.55500000E-011	-2.01500000E-011	-5.13450000E-007	-4.89930000E-007	-2.42450000E-007	9.28990000E-001	2.93090000E+000	4.96480000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	5.16590000E-007	5.02130000E-007	2.49250000E-007
2.25000000E+000	2.61500000E-011	1.97000000E-011	2.84500000E-011	-6.15950000E-007	-6.25500000E-007	-3.47590000E-007	9.11990000E-001	2.91200000E+000	4.95190000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	6.25640000E-007	6.14590000E-007	3.39990000E-007
