ATTRIBUTES:

Attribute #1:C:\Metrics\ics\projects\6.2600J_S25\buonato_UP_NOT.ics
Attribute #2:Test
Attribute #3:dev1
Attribute #4:PASSED
SETUP:NOT  04/18/2025  17:30:29
DATE:04/18/2025
TIME:17:30:29

CONDITIONS:

ID:	VDD	
UNIT:	SMU4	
MODE: STEP	
START:	1	
STOP:	5	
PNTS:	3	
STEP:	2

ID:	I0P	
UNIT:	SMU1	
MODE: SWEEP	
START:	0	
STOP:	5	
PNTS:	21	
STEP:	0.25

ID:	VSS	
UNIT:	SMU2	
START:	0	
STOP:	1	
PNTS:	1	
	STEP:	0

ID:	OUT	
UNIT:	SMU3	
MODE: CONST	
VALUE:	0

DATA:  NOT  04/18/2025  17:30:29

VI0P	II0P	II0P2	II0P3	IVSS	IVSS2	IVSS3	VOUT	VOUT2	VOUT3	VVDD	VVDD2	VVDD3	IVDD	IVDD2	IVDD3
3.75000000E+000	-2.58490000E-011	1.09000000E-011	2.91500000E-011	-4.91390000E-007	-9.41270000E-007	-1.07650000E-006	9.31000000E-001	2.87000000E+000	4.85300000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	4.92840000E-007	9.32140000E-007	1.02200000E-006
4.00000000E+000	2.71500000E-011	-2.54500000E-011	-3.07510000E-011	-4.86850000E-007	-1.07400000E-006	-1.12950000E-006	9.31000000E-001	2.85190000E+000	4.84080000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	4.95780000E-007	1.10600000E-006	1.13900000E-006
4.25000000E+000	-6.44990000E-012	2.99000000E-011	9.20020000E-012	-5.32480000E-007	-1.38950000E-006	-2.17550000E-006	9.24990000E-001	2.80400000E+000	4.69090000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	5.28440000E-007	1.31900000E-006	1.69500000E-006
4.50000000E+000	-1.50000000E-013	-2.46000000E-011	-2.13500000E-011	-5.19680000E-007	-1.63200000E-006	-2.30150000E-005	9.27980000E-001	2.77500000E+000	1.79900000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	5.07980000E-007	1.62550000E-006	2.40950000E-005
4.75000000E+000	2.09000000E-011	2.34500000E-011	-2.52500000E-011	-5.36500000E-007	-2.86350000E-006	-2.95690000E-005	9.24990000E-001	2.63700000E+000	8.90990000E-001	1.00000000E+000	3.00000000E+000	5.00000000E+000	5.37140000E-007	2.72490000E-006	2.94600000E-005
5.00000000E+000	-2.01000000E-011	-1.68500000E-011	1.99500000E-011	-5.45990000E-007	-4.12950000E-006	-3.07300000E-005	9.22970000E-001	2.41200000E+000	7.16000000E-001	1.00000000E+000	3.00000000E+000	5.00000000E+000	5.48400000E-007	4.32250000E-006	3.09890000E-005

TEST RESULTS:  NOT  04/18/2025  17:30:29


