ATTRIBUTES:

Attribute #1:C:\Metrics\ics\projects\6.2600J_S25\buonato_UP_NOT.ics
Attribute #2:Test
Attribute #3:dev1
Attribute #4:PASSED
SETUP:NOT  04/18/2025  17:18:30
DATE:04/18/2025
TIME:17:18:30

CONDITIONS:

ID:	VDD	
UNIT:	SMU4	
MODE: STEP	
START:	1	
STOP:	5	
PNTS:	3	
STEP:	2

ID:	I0P	
UNIT:	SMU1	
MODE: SWEEP	
START:	0	
STOP:	5	
PNTS:	21	
STEP:	0.25

ID:	VSS	
UNIT:	SMU2	
START:	0	
STOP:	1	
PNTS:	1	
	STEP:	0

ID:	OUT	
UNIT:	SMU3	
MODE: CONST	
VALUE:	0

DATA:  NOT  04/18/2025  17:18:30

VI0P	II0P	II0P2	II0P3	IVSS	IVSS2	IVSS3	VOUT	VOUT2	VOUT3	VVDD	VVDD2	VVDD3	IVDD	IVDD2	IVDD3
0.00000000E+000	-2.92500000E-011	-2.25000000E-012	-3.10510000E-011	-3.87300000E-007	-3.04600000E-007	-2.77390000E-007	9.45980000E-001	2.95900000E+000	4.96190000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	3.84840000E-007	2.89150000E-007	2.76650000E-007
2.50000000E-001	3.32000000E-011	2.50000000E-012	2.99490000E-011	-6.26550000E-007	-5.49130000E-007	-4.83940000E-007	9.10980000E-001	2.92400000E+000	4.93480000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	6.41830000E-007	5.46980000E-007	4.76590000E-007
5.00000000E-001	-2.67500000E-011	1.29000000E-011	-2.15500000E-011	-9.42730000E-007	-9.34730000E-007	-8.22880000E-007	8.68990000E-001	2.86900000E+000	4.88500000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	9.33130000E-007	9.31230000E-007	8.17030000E-007
7.50000000E-001	-2.47000000E-011	5.55000000E-012	-3.25000000E-011	-1.31400000E-006	-1.49900000E-006	-1.32300000E-006	8.16990000E-001	2.79300000E+000	4.81400000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	1.29400000E-006	1.49950000E-006	1.33100000E-006
1.00000000E+000	2.97010000E-011	-1.47500000E-011	3.14500000E-011	-1.87850000E-006	-2.50400000E-006	-2.17700000E-006	7.41000000E-001	2.64790000E+000	4.69800000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	1.85700000E-006	2.51100000E-006	2.17850000E-006
1.25000000E+000	-2.73500000E-011	2.40000000E-012	-1.88000000E-011	-2.44750000E-006	-3.92740000E-006	-3.38000000E-006	6.60000000E-001	2.45800000E+000	4.52780000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	2.44150000E-006	3.89250000E-006	3.40400000E-006
1.50000000E+000	2.77500000E-011	1.50500000E-011	7.70000000E-012	-3.04150000E-006	-5.77960000E-006	-5.22590000E-006	5.78980000E-001	2.19490000E+000	4.26680000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	3.02250000E-006	5.81290000E-006	5.24680000E-006
1.75000000E+000	-2.28500000E-011	-2.13000000E-011	5.15010000E-012	-3.59350000E-006	-7.92980000E-006	-7.92840000E-006	5.02990000E-001	1.90400000E+000	3.90390000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	3.57440000E-006	7.89760000E-006	7.90930000E-006
2.00000000E+000	1.92000000E-011	2.12000000E-011	-2.40000000E-011	-4.11340000E-006	-9.85810000E-006	-1.07750000E-005	4.27000000E-001	1.62800000E+000	3.50500000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	4.11340000E-006	9.84460000E-006	1.08350000E-005
2.25000000E+000	8.49980000E-013	-2.34500000E-011	-2.37000000E-011	-4.54300000E-006	-1.14750000E-005	-1.49500000E-005	3.68000000E-001	1.40800000E+000	2.92590000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	4.55440000E-006	1.14100000E-005	1.48950000E-005
