ATTRIBUTES:

Attribute #1:C:\Metrics\ics\projects\6.2600J_S25\buonato_UP_NOT.ics
Attribute #2:Test
Attribute #3:dev1
Attribute #4:PASSED
SETUP:NOT  04/18/2025  17:28:52
DATE:04/18/2025
TIME:17:28:52

CONDITIONS:

ID:	VDD	
UNIT:	SMU4	
MODE: STEP	
START:	1	
STOP:	5	
PNTS:	3	
STEP:	2

ID:	I0P	
UNIT:	SMU1	
MODE: SWEEP	
START:	0	
STOP:	5	
PNTS:	21	
STEP:	0.25

ID:	VSS	
UNIT:	SMU2	
START:	0	
STOP:	1	
PNTS:	1	
	STEP:	0

ID:	OUT	
UNIT:	SMU3	
MODE: CONST	
VALUE:	0

DATA:  NOT  04/18/2025  17:28:52

VI0P	II0P	II0P2	II0P3	IVSS	IVSS2	IVSS3	VOUT	VOUT2	VOUT3	VVDD	VVDD2	VVDD3	IVDD	IVDD2	IVDD3
0.00000000E+000	-1.70500000E-011	-2.50500000E-011	1.31000000E-011	-1.05500000E-011	-1.42500000E-011	1.02000000E-011	9.99970000E-001	3.00000000E+000	5.00000000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	1.37000000E-011	7.10010000E-012	-2.30000000E-012
2.50000000E-001	-1.89500000E-011	-2.40500000E-011	1.79000000E-011	3.80010000E-012	-6.90000000E-012	3.00000000E-013	9.99970000E-001	3.00000000E+000	5.00000000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	-2.60000000E-012	2.32500000E-011	6.60010000E-012
5.00000000E-001	2.78000000E-011	2.50500000E-011	-2.86500000E-011	1.75000000E-012	1.25000000E-011	-1.18500000E-011	9.98990000E-001	3.00000000E+000	5.00000000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	-6.10000000E-012	-1.37500000E-011	1.98000000E-011
7.50000000E-001	-2.63500000E-011	-2.17500000E-011	2.99990000E-011	-1.03500000E-011	-1.27500000E-011	5.94990000E-012	9.99970000E-001	3.00000000E+000	5.00000000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	1.59000000E-011	1.93990000E-011	4.45000000E-012
1.00000000E+000	2.54000000E-011	1.08500000E-011	-2.00500000E-011	1.22500000E-011	1.40500000E-011	-2.35500000E-011	9.99970000E-001	3.00000000E+000	5.00000000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	-1.96000000E-011	-4.35010000E-012	2.41000000E-011
1.25000000E+000	-1.91000000E-011	6.90000000E-012	4.29990000E-012	-1.84500000E-011	-1.40000000E-011	1.50000000E-012	9.99970000E-001	3.00000000E+000	5.00000000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	2.48000000E-011	1.74500000E-011	6.30010000E-012
1.50000000E+000	9.30010000E-012	-2.09500000E-011	8.90000000E-012	1.55500000E-011	-5.45010000E-012	-2.62500000E-011	9.99970000E-001	3.00000000E+000	5.00000000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	-1.08000000E-011	1.56000000E-011	2.87000000E-011
1.75000000E+000	6.70000000E-012	2.90000000E-011	-1.53500000E-011	-8.30000000E-012	-7.20000000E-012	-2.69500000E-011	9.99970000E-001	3.00000000E+000	5.00000000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	6.44990000E-012	9.50020000E-013	4.31000000E-011
2.00000000E+000	-1.06500000E-011	-2.47000000E-011	2.57000000E-011	7.85010000E-012	-3.19000000E-011	-4.65000000E-011	9.99970000E-001	3.00000000E+000	5.00000000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	-9.49990000E-012	3.49500000E-011	5.56500000E-011
2.25000000E+000	2.69000000E-011	2.77000000E-011	-2.28500000E-011	-5.85000000E-012	-6.70000000E-012	-7.71510000E-011	9.99970000E-001	3.00000000E+000	5.00000000E+000	1.00000000E+000	3.00000000E+000	5.00000000E+000	-4.24990000E-012	1.61000000E-011	8.44520000E-011
