ATTRIBUTES:

Attribute #1:C:\Metrics\ics\projects\6.2600J_S25\buonato_NOT.ics
Attribute #2:Test
Attribute #3:dev1
Attribute #4:PASSED
SETUP:NOT  04/18/2025  11:50:42
DATE:04/18/2025
TIME:11:50:42

CONDITIONS:

ID:	VDD	
UNIT:	SMU4	
MODE: STEP	
START:	10	
STOP:	4	
PNTS:	4	
STEP:	-2

ID:	I0P	
UNIT:	SMU1	
MODE: SWEEP	
START:	10	
STOP:	3	
PNTS:	36	
STEP:	-0.2

ID:	VSS	
UNIT:	SMU2	
START:	0	
STOP:	1	
PNTS:	1	
	STEP:	0

ID:	OUT	
UNIT:	SMU3	
MODE: CONST	
VALUE:	0

DATA:  NOT  04/18/2025  11:50:42

VI0P	II0P	II0P2	II0P3	II0P4	IVSS	IVSS2	IVSS3	IVSS4	VOUT	VOUT2	VOUT3	VOUT4	VVDD	VVDD2	VVDD3	VVDD4	IVDD	IVDD2	IVDD3	IVDD4
7.80000000E+000	-2.10990000E-011	2.81000000E-011	-2.64000000E-011	-2.62000000E-011	-1.67550000E-010	-1.36950000E-010	-1.58850000E-010	-1.57800000E-010	9.99900000E+000	7.99980000E+000	5.99900000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.75050000E-010	1.34350000E-010	1.59950000E-010	1.60100000E-010
7.60000000E+000	1.64000000E-011	-2.53500000E-011	2.66500000E-011	1.68000000E-011	-1.12050000E-010	-1.31900000E-010	-1.14000000E-010	-1.06050000E-010	9.99900000E+000	7.99980000E+000	5.99900000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.17300000E-010	1.23450000E-010	1.12200000E-010	1.11400000E-010
7.40000000E+000	4.20000000E-012	2.37000000E-011	-3.00010000E-012	-3.25000000E-012	-1.17450000E-010	-8.73010000E-011	-1.15550000E-010	-1.00550000E-010	9.99900000E+000	7.99980000E+000	5.99900000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.19450000E-010	1.05000000E-010	1.06200000E-010	1.33650000E-010
7.20000000E+000	-2.59990000E-011	-5.60000000E-012	-9.20020000E-012	-1.79500000E-011	-8.76990000E-011	-1.00250000E-010	-8.28000000E-011	-8.18510000E-011	9.99900000E+000	7.99980000E+000	5.99900000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	9.68500000E-011	9.08000000E-011	7.31500000E-011	7.94990000E-011
7.00000000E+000	3.08000000E-011	-1.29000000E-011	2.74000000E-011	3.03510000E-011	-6.07020000E-011	-6.45490000E-011	-7.75980000E-011	-6.78000000E-011	9.99900000E+000	7.99980000E+000	5.99900000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	7.57510000E-011	6.49010000E-011	6.76510000E-011	6.12490000E-011
6.80000000E+000	-1.81500000E-011	2.50500000E-011	-2.64000000E-011	-2.70500000E-011	-7.34490000E-011	-5.69500000E-011	-7.13990000E-011	-7.09510000E-011	9.99900000E+000	7.99980000E+000	6.00000000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	9.19510000E-011	5.88510000E-011	7.65010000E-011	7.94990000E-011
6.60000000E+000	2.10000000E-012	-2.94500000E-011	2.57000000E-011	2.02000000E-011	-4.36010000E-011	-6.49510000E-011	-3.25000000E-011	-3.53500000E-011	9.99900000E+000	7.99980000E+000	5.99900000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	5.65500000E-011	7.55480000E-011	4.03500000E-011	3.09990000E-011
6.40000000E+000	1.87500000E-011	2.48500000E-011	-9.20020000E-012	-1.59990000E-012	-4.92500000E-011	-2.77500000E-011	-5.59000000E-011	-5.16990000E-011	9.99900000E+000	7.99980000E+000	5.99900000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	6.22510000E-011	3.28010000E-011	5.47490000E-011	4.30000000E-011
6.20000000E+000	-2.80000000E-011	-1.42500000E-011	-1.04500000E-011	-2.04000000E-011	-4.15510000E-011	-4.50500000E-011	-3.23490000E-011	-3.52000000E-011	9.99900000E+000	7.99980000E+000	6.00000000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	4.54000000E-011	6.17500000E-011	2.54500000E-011	2.83500000E-011
6.00000000E+000	2.68000000E-011	-3.55010000E-012	2.56500000E-011	2.79500000E-011	-1.92000000E-011	-1.57000000E-011	-2.66000000E-011	-2.48000000E-011	9.99900000E+000	7.99980000E+000	5.99900000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	2.45000000E-011	3.01000000E-011	2.90000000E-011	1.39000000E-011
