ATTRIBUTES:

Attribute #1:C:\Metrics\ics\projects\6.2600J_S25\buonato_NOT.ics
Attribute #2:Test
Attribute #3:dev1
Attribute #4:PASSED
SETUP:NOT  04/18/2025  12:04:26
DATE:04/18/2025
TIME:12:04:26

CONDITIONS:

ID:	VDD	
UNIT:	SMU4	
MODE: STEP	
START:	10	
STOP:	4	
PNTS:	4	
STEP:	-2

ID:	I0P	
UNIT:	SMU1	
MODE: SWEEP	
START:	10	
STOP:	0	
PNTS:	51	
STEP:	-0.2

ID:	VSS	
UNIT:	SMU2	
START:	0	
STOP:	1	
PNTS:	1	
	STEP:	0

ID:	OUT	
UNIT:	SMU3	
MODE: CONST	
VALUE:	0

DATA:  NOT  04/18/2025  12:04:26

VI0P	II0P	II0P2	II0P3	II0P4	IVSS	IVSS2	IVSS3	IVSS4	VOUT	VOUT2	VOUT3	VOUT4	VVDD	VVDD2	VVDD3	VVDD4	IVDD	IVDD2	IVDD3	IVDD4
8.00000000E+000	1.20550000E-010	1.88100000E-010	2.73000000E-010	7.01450000E-010	-5.43650000E-004	-3.79940000E-005	-1.11950000E-006	-6.81390000E-008	9.99610000E+000	7.97000000E+000	5.99290000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	5.42460000E-004	3.77740000E-005	1.11950000E-006	6.66330000E-008
7.80000000E+000	1.02850000E-010	4.94010000E-011	1.11150000E-010	3.04350000E-010	-4.87060000E-004	-3.17300000E-005	-1.00850000E-006	-5.25510000E-008	9.99460000E+000	7.92700000E+000	5.99290000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	4.85360000E-004	3.15050000E-005	1.01990000E-006	5.34490000E-008
7.60000000E+000	-6.99990000E-013	6.43510000E-011	8.50480000E-011	1.84750000E-010	-4.32360000E-004	-2.72900000E-005	-9.24130000E-007	-4.70240000E-008	9.99610000E+000	7.85890000E+000	5.99390000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	4.31260000E-004	2.72300000E-005	9.10830000E-007	4.57690000E-008
7.40000000E+000	3.65010000E-011	-2.64000000E-011	1.96500000E-011	4.27000000E-011	-3.85510000E-004	-2.40300000E-005	-8.65280000E-007	-4.12200000E-008	9.99610000E+000	7.77200000E+000	5.99390000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	3.85000000E-004	2.39350000E-005	8.59520000E-007	3.82550000E-008
7.20000000E+000	-2.63000000E-011	5.13490000E-011	2.96000000E-011	6.97510000E-011	-3.45260000E-004	-2.19200000E-005	-8.82340000E-007	-3.89590000E-008	9.99710000E+000	7.68580000E+000	5.99490000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	3.44860000E-004	2.20250000E-005	8.93720000E-007	3.91050000E-008
7.00000000E+000	2.95000000E-011	-3.80500000E-011	-1.83000000E-011	-1.25500000E-011	-3.14150000E-004	-2.01950000E-005	-8.51170000E-007	-3.81500000E-008	9.99800000E+000	7.61890000E+000	5.99490000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	3.13950000E-004	2.01590000E-005	8.53090000E-007	3.84440000E-008
6.80000000E+000	-3.77490000E-011	3.97990000E-011	2.90000000E-011	4.45490000E-011	-2.84660000E-004	-1.84400000E-005	-8.03930000E-007	-3.97900000E-008	9.99800000E+000	7.57790000E+000	5.99490000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	2.84400000E-004	1.84640000E-005	8.06930000E-007	3.77350000E-008
6.60000000E+000	2.10500000E-011	-4.18490000E-011	-1.10000000E-011	-2.24500000E-011	-2.62050000E-004	-1.72950000E-005	-7.25880000E-007	-3.84440000E-008	9.99800000E+000	7.55590000E+000	5.99490000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	2.62250000E-004	1.72550000E-005	7.18570000E-007	3.64650000E-008
6.40000000E+000	-4.71500000E-011	1.66000000E-011	2.13000000E-011	2.60500000E-011	-2.41750000E-004	-1.60450000E-005	-7.11440000E-007	-3.37150000E-008	9.99710000E+000	7.54880000E+000	5.99580000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	2.41210000E-004	1.61000000E-005	7.31580000E-007	3.62250000E-008
6.20000000E+000	1.13500000E-011	-2.92500000E-011	-2.50000000E-011	-3.35000000E-011	-2.24960000E-004	-1.49900000E-005	-7.91540000E-007	-3.58050000E-008	9.99610000E+000	7.54780000E+000	5.99580000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	2.24550000E-004	1.49850000E-005	8.07890000E-007	3.35890000E-008
