ATTRIBUTES:

Attribute #1:C:\Metrics\ics\projects\6.2600J_S25\buonato_NOT.ics
Attribute #2:Test
Attribute #3:dev1
Attribute #4:PASSED
SETUP:NOT  04/18/2025  11:32:42
DATE:04/18/2025
TIME:11:32:42

CONDITIONS:

ID:	VDD	
UNIT:	SMU4	
MODE: STEP	
START:	10	
STOP:	4	
PNTS:	4	
STEP:	-2

ID:	I0P	
UNIT:	SMU1	
MODE: SWEEP	
START:	10	
STOP:	3	
PNTS:	36	
STEP:	-0.2

ID:	VSS	
UNIT:	SMU2	
START:	0	
STOP:	1	
PNTS:	1	
	STEP:	0

ID:	OUT	
UNIT:	SMU3	
MODE: CONST	
VALUE:	0

DATA:  NOT  04/18/2025  11:32:42

VI0P	II0P	II0P2	II0P3	II0P4	IVSS	IVSS2	IVSS3	IVSS4	VOUT	VOUT2	VOUT3	VOUT4	VVDD	VVDD2	VVDD3	VVDD4	IVDD	IVDD2	IVDD3	IVDD4
1.00000000E+001	1.70300000E-010	2.35200000E-010	1.86900000E-010	2.49200000E-010	-2.84040000E-007	-1.50300000E-007	-1.16000000E-007	-8.79920000E-008	9.96090000E+000	7.98000000E+000	5.98290000E+000	3.98690000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	2.56800000E-007	1.36400000E-007	1.05650000E-007	7.70090000E-008
9.80000000E+000	1.47550000E-010	9.82500000E-011	1.58300000E-010	1.20250000E-010	-1.09650000E-007	-5.75140000E-008	-4.58100000E-008	-3.45750000E-008	9.98490000E+000	7.99290000E+000	5.99290000E+000	3.99500000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.09900000E-007	5.62450000E-008	4.38850000E-008	3.42950000E-008
9.60000000E+000	5.20510000E-011	5.78510000E-011	8.92020000E-011	6.49510000E-011	-4.84800000E-008	-2.60300000E-008	-2.03600000E-008	-1.60650000E-008	9.99270000E+000	7.99780000E+000	5.99680000E+000	3.99600000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	4.67150000E-008	2.59050000E-008	2.01500000E-008	1.59300000E-008
9.40000000E+000	7.70000000E-012	7.11500000E-011	1.67500000E-011	7.20990000E-011	-2.21150000E-008	-1.18600000E-008	-9.42960000E-009	-7.60650000E-009	9.99800000E+000	7.99880000E+000	5.99780000E+000	3.99790000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	2.21050000E-008	1.19000000E-008	9.12220000E-009	7.36980000E-009
9.20000000E+000	4.37500000E-011	9.99980000E-013	1.20000000E-012	5.53990000E-011	-1.09950000E-008	-5.73690000E-009	-4.47090000E-009	-3.62590000E-009	9.99900000E+000	8.00100000E+000	5.99900000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.07150000E-008	5.55790000E-009	4.44880000E-009	3.61800000E-009
9.00000000E+000	1.63500000E-011	-5.80000000E-012	4.97010000E-011	-1.28000000E-011	-5.14980000E-009	-2.74750000E-009	-2.21350000E-009	-1.85900000E-009	9.99900000E+000	8.00100000E+000	5.99900000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	5.05840000E-009	2.74690000E-009	2.20750000E-009	1.84390000E-009
8.80000000E+000	1.66500000E-011	1.18000000E-011	-1.23500000E-011	2.78500000E-011	-2.44890000E-009	-1.36450000E-009	-1.15300000E-009	-9.43600000E-010	9.99900000E+000	8.00100000E+000	5.99900000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	2.46640000E-009	1.38150000E-009	1.14650000E-009	9.61330000E-010
8.60000000E+000	-1.25500000E-011	2.46000000E-011	9.44970000E-012	-1.73000000E-011	-1.20800000E-009	-7.13390000E-010	-5.75310000E-010	-5.01450000E-010	9.99900000E+000	8.00100000E+000	5.99900000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.20600000E-009	7.23960000E-010	5.80260000E-010	5.06360000E-010
8.40000000E+000	3.43490000E-011	-1.66000000E-011	4.15000000E-012	2.22000000E-011	-6.18090000E-010	-3.66950000E-010	-3.25500000E-010	-2.40700000E-010	1.00000000E+001	8.00200000E+000	5.99900000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	6.42560000E-010	3.70350000E-010	3.26390000E-010	2.46150000E-010
8.20000000E+000	-2.41490000E-011	3.34510000E-011	-1.71500000E-011	7.49980000E-012	-3.14340000E-010	-1.80450000E-010	-1.62450000E-010	-1.46800000E-010	1.00000000E+001	8.00200000E+000	5.99900000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	3.31200000E-010	1.77850000E-010	1.74650000E-010	1.38600000E-010
